USER_ID,PRD_CAT,PRD_ID,GENDER,AGE_GRP,MARITAL_YN,PUR_AMT
1000297,1,P0097242,M,18-25,1,15792
1001613,2,P00324742,M,18-25,0,9689
1000036,1,P00170342,M,26-35,0,3988
1000808,2,P00306042,M,26-35,1,9793
1000839,1,P00146742,M,26-35,0,15587
1001311,2,P0095142,M,18-25,0,12995
1000746,1,P00242442,F,18-25,0,11903
1000647,1,P00128442,M,36-45,1,19467
1001613,1,P00346942,M,18-25,0,8241
1001165,1,P00114942,M,26-35,1,15856
1000337,1,P00140542,M,18-25,0,4187
1001448,1,P00334642,F,26-35,0,15816
1001658,1,P00121342,F,36-45,0,15344
1000372,1,P00073842,F,18-25,0,19149
1001696,1,P00010942,M,36-45,0,15165
1000770,1,P00277542,M,18-25,1,7622
1001257,1,P00221442,F,18-25,1,19307
1001483,1,P00114342,M,18-25,0,19424
1001051,1,P00346342,F,26-35,1,8140
1000698,1,P00173742,M,18-25,0,19638
1001053,1,P00118442,M,36-45,1,15633
1000163,1,P00304542,M,18-25,0,3833
1000880,3,P00216342,M,36-45,0,13355
1001472,1,P00046742,M,26-35,0,15372
1001369,1,P00160042,M,26-35,1,15544
1001475,1,P00080342,F,26-35,0,19685
1000590,1,P00334242,F,36-45,0,8180
1001354,1,P00206442,F,26-35,0,15550
1000783,1,P00146142,M,26-35,0,11389
1001770,2,P00227842,M,36-45,0,9931
1000770,1,P00057642,M,18-25,1,19377
1001272,2,P00193642,M,18-25,0,9717
1001339,2,P00010542,M,36-45,0,3675
1001287,1,P00351342,F,51-55,0,15238
1000474,1,P00361942,M,26-35,0,4301
1000839,1,P00221042,M,26-35,0,8129
1000255,1,P00351142,M,36-45,1,15182
1001141,1,P00244142,F,26-35,1,4120
1000895,3,P00216342,M,51-55,1,11049
1000298,3,P00350942,F,18-25,0,13211
1001395,1,P00129342,M,26-35,1,15339
1001306,1,P00347542,M,26-35,0,7946
1000134,1,P00346442,M,26-35,1,3877
1000788,1,P00244142,M,26-35,0,11509
1000272,1,P00113142,M,18-25,0,15381
1000419,1,P00355142,M,18-25,0,15527
1001422,1,P00177542,M,36-45,0,19558
1001737,1,P00160942,M,36-45,0,15717
1000412,3,P00069042,M,36-45,1,13642
1000541,3,P00155242,F,18-25,0,5497
1000662,1,P00010742,M,18-25,0,15872
1000880,1,P00073842,M,36-45,0,11384
1000770,1,P00117042,M,18-25,1,19568
1000721,1,P00042142,F,36-45,0,19083
1001657,3,P00248442,F,46-50,1,13316
1001010,1,P00318742,M,26-35,0,8294
1000765,2,P00352842,M,26-35,0,9933
1000058,1,P00177542,M,26-35,0,15499
1001155,1,P00182142,M,26-35,0,15385
1001125,1,P00147442,F,18-25,0,11395
1001767,1,P00332242,M,26-35,0,7775
1001279,1,P00110842,M,36-45,0,11636
1000765,1,P00244042,M,26-35,0,7620
1001624,1,P00217342,M,26-35,1,3848
1000442,1,P00177442,M,26-35,0,15837
1001780,1,P00112142,M,36-45,0,11812
1000108,1,P00334242,M,26-35,0,15540
1000058,2,P00085942,M,26-35,0,15887
1000876,1,P00144642,M,26-35,0,15275
1001483,1,P00346142,M,18-25,0,11522
1001010,1,P00221342,M,26-35,0,4139
1001408,1,P00262242,M,26-35,1,4457
1000192,1,P00274442,M,18-25,0,15591
1001181,1,P00113242,M,36-45,1,19192
1001203,2,P00015342,F,26-35,0,9550
1000752,1,P00167942,F,26-35,0,12110
1001448,2,P00343142,F,26-35,0,9863
1000788,1,P00277542,M,26-35,0,15285
1001632,1,P00121342,M,26-35,0,12023
1001301,1,P00010742,F,26-35,1,19310
1001402,1,P00237542,M,18-25,0,18982
1001101,1,P00332242,M,36-45,0,8188
1001769,1,P00255942,M,26-35,1,8020
1000843,1,P00226542,M,26-35,1,15229
1000999,1,P00339542,M,26-35,0,11906
1000166,1,P00217642,M,18-25,1,4459
1000036,1,P00111142,M,26-35,0,19659
1000509,1,P00198742,M,26-35,1,11851
1000066,3,P00064042,M,26-35,0,5688
1000575,1,P00216142,M,26-35,1,15341
1000368,1,P00004242,M,26-35,0,11807
1000350,1,P00251942,M,46-50,0,7937
1000333,3,P00035542,M,36-45,1,10918
1001340,1,P00015542,M,26-35,0,4197
1001597,1,P00046742,M,26-35,1,7799
1001496,1,P00001042,M,26-35,0,7778
1000646,1,P00274142,M,36-45,0,15386
1000033,3,P00035542,M,46-50,1,8420
1000461,1,P00288942,M,51-55,0,15389
1000310,3,P00196242,F,18-25,0,5746
1001749,3,P00060242,M,26-35,1,2684
1001415,1,P00201342,M,46-50,0,15668
1001748,1,P00105142,M,51-55,1,12099
1001055,1,P00127442,M,36-45,1,8233
1000070,1,P00355142,M,18-25,0,19254
1000424,1,P00127342,M,26-35,0,11852
1000714,2,P00182642,M,18-25,0,16466
1001551,1,P00237542,M,26-35,1,15357
1000945,1,P00070342,M,46-50,0,11827
1000192,1,P00168742,M,18-25,0,15171
1000225,1,P00338442,M,26-35,0,7926
1001560,1,P00364442,F,26-35,0,15419
1001100,1,P00320842,M,26-35,1,4226
1001010,1,P00000642,M,26-35,0,3950
1000204,2,P00295342,M,26-35,1,3637
1000212,1,P00046142,M,26-35,0,19108
1001181,1,P00145742,M,36-45,1,11705
1000780,1,P00057642,M,26-35,0,15556
1000705,1,P00338542,M,26-35,1,12023
1000571,1,P00030842,M,51-55,1,15300
1001146,1,P00160042,F,18-25,1,12005
1000984,2,P00161542,M,51-55,1,10106
1000048,1,P00070042,M,26-35,1,7896
1000403,1,P00253142,M,18-25,0,15301
1000235,2,P00111542,M,26-35,0,13218
1000780,1,P00233542,M,26-35,0,11409
1001059,1,P00036842,F,26-35,0,4293
1000509,1,P00050442,M,26-35,1,11878
1000028,1,P00114942,F,26-35,1,11508
1000854,1,P00347642,F,26-35,0,11791
1001502,3,P00035542,M,18-25,0,13570
1001383,2,P00057742,F,26-35,0,3590
1001764,1,P00182342,M,18-25,0,15752
1000373,1,P00329542,F,26-35,1,11502
1000624,1,P00057642,M,26-35,0,19561
1000975,1,P00036842,M,36-45,1,12060
1000476,1,P00037142,M,36-45,0,15883
1001449,1,P00173942,M,36-45,1,11439
1001340,2,P00178842,M,26-35,0,3601
1001212,1,P00160642,F,51-55,0,7945
1001680,1,P00169742,M,26-35,1,11787
1000477,1,P00223042,M,36-45,0,12126
1001422,1,P00352742,M,36-45,0,11478
1000121,1,P00237542,M,36-45,0,19104
1001597,2,P00002942,M,26-35,1,16357
1001062,2,P00057742,M,51-55,0,16496
1001599,2,P00100442,M,26-35,0,12714
1000575,1,P00132942,M,26-35,1,11649
1000911,1,P00217442,M,51-55,1,15348
1000134,1,P00016742,M,26-35,1,3996
1001152,3,P00294442,M,18-25,0,10978
1000723,1,P00249742,M,26-35,1,11370
1000499,1,P00110742,F,26-35,0,11402
1001680,1,P00136842,M,26-35,1,19425
1000139,3,P00183942,F,26-35,0,8152
1001483,1,P00028442,M,18-25,0,3828
1000783,1,P00046142,M,26-35,0,15880
1001780,1,P00070042,M,36-45,0,11622
1001422,1,P00160042,M,36-45,0,7941
1001002,1,P00113242,M,51-55,0,19340
1001390,2,P00274342,M,36-45,1,10063
1001273,2,P00116842,M,36-45,1,13048
1000136,3,P00189842,M,18-25,0,5596
1000438,1,P00035942,M,18-25,0,15200
1000752,3,P00000142,F,26-35,0,13449
1000173,2,P00277642,M,26-35,1,12725
1000918,1,P00044442,F,46-50,0,19418
1000840,3,P0095842,F,26-35,1,13545
1001617,1,P00220142,M,26-35,0,15163
1001235,1,P00028442,F,26-35,0,8220
1001613,1,P00039242,M,18-25,0,3849
1000229,1,P00289242,M,18-25,0,3822
1000181,1,P00221442,M,18-25,0,15505
1000462,1,P00339842,M,18-25,1,15268
1000764,1,P00193542,M,18-25,0,18994
1000181,1,P00147942,M,18-25,0,15489
1001714,3,P00216342,M,26-35,1,8346
1000466,2,P00295942,M,26-35,0,13081
1001246,1,P00110842,M,18-25,0,19678
1001497,1,P00193542,M,51-55,1,19226
1001675,2,P00178842,F,26-35,1,13250
1001077,1,P00217442,M,26-35,0,15538
1000550,1,P00288942,M,46-50,1,11831
1001202,1,P00145642,M,36-45,0,11946
1001390,3,P00035542,M,36-45,1,10736
1001206,1,P00339842,F,51-55,1,12095
1000877,3,P00035542,M,26-35,1,5626
1000504,1,P00351142,M,26-35,0,15324
1000179,1,P00201442,M,26-35,0,15532
1001194,1,P00070042,F,26-35,1,19052
1000577,3,P00249642,M,36-45,0,13673
1000096,1,P00147942,F,26-35,1,15678
1000509,1,P00182242,M,26-35,1,11600
1001053,1,P00217142,M,36-45,1,11566
1001328,1,P00146742,M,36-45,0,11791
1000069,1,P00114342,F,26-35,0,15585
1000476,1,P00191442,M,36-45,0,11414
1000185,1,P00028042,M,46-50,0,11667
1000911,1,P00351142,M,51-55,1,19346
1001117,3,P00070942,M,18-25,0,13451
1000506,1,P00229742,M,26-35,0,15257
1001780,1,P00142142,M,36-45,0,11692
1000563,1,P00016742,M,26-35,0,3862
1001031,1,P00145742,M,36-45,1,15473
1000173,2,P00275842,M,26-35,1,16048
1000429,2,P00111542,M,18-25,0,15925
1001671,1,P00220142,M,36-45,0,7836
1000746,1,P00144642,F,18-25,0,4446
1000808,1,P00110942,M,26-35,1,18969
1001522,1,P00046742,M,36-45,1,12104
1000048,3,P0096542,M,26-35,1,10915
1000130,1,P00338442,M,36-45,1,4184
1000981,1,P00110742,M,26-35,1,15849
1000308,2,P00277642,M,26-35,1,9707
1001628,1,P00177542,M,18-25,0,15663
1001696,1,P00112142,M,36-45,0,15220
1001764,3,P00058142,M,18-25,0,8362
1001579,2,P00227942,M,26-35,0,10126
1000911,1,P00222942,M,51-55,1,15165
1000754,1,P00332242,M,36-45,0,19048
1000053,1,P00334242,M,26-35,0,19278
1000284,1,P00140742,M,26-35,1,15917
1000563,1,P00031842,M,26-35,0,4201
1001060,1,P00322142,M,18-25,0,11374
1000889,2,P00196342,M,46-50,0,6675
1000087,1,P00215542,M,26-35,0,4153
1001181,1,P00281642,M,36-45,1,8106
1001578,1,P00044442,M,18-25,1,15306
1001233,1,P00114942,F,46-50,1,19213
1000101,1,P00222042,F,18-25,0,19278
1000192,1,P00111142,M,18-25,0,15294
1001395,1,P00073842,M,26-35,1,11889
1000139,2,P00116842,F,26-35,0,12825
1001312,1,P00129342,M,26-35,1,7676
1000729,1,P00037042,M,36-45,0,15211
1000780,3,P00192242,M,26-35,0,8144
1001053,1,P00160042,M,36-45,1,11597
1001050,1,P00010742,M,26-35,0,19411
1001093,1,P00182142,M,51-55,1,15850
1001497,1,P00122442,M,51-55,1,15701
1000854,1,P00303442,F,26-35,0,11867
1001053,1,P00216142,M,36-45,1,15916
1001264,1,P00128042,M,26-35,0,11998
1001246,1,P00136742,M,18-25,0,15443
1000370,1,P00351342,M,18-25,0,15172
1000411,1,P00221442,F,46-50,1,15720
1001264,1,P00208742,M,26-35,0,11977
1000616,1,P00351342,M,26-35,0,11582
1000605,1,P00028442,F,18-25,0,15455
1000676,2,P00065242,M,18-25,1,6934
1000272,1,P00355142,M,18-25,0,19624
1001611,1,P00348842,M,26-35,0,15266
1001694,1,P00010942,M,26-35,1,19007
1001472,1,P00347642,M,26-35,0,12096
1000146,1,P00339542,F,36-45,1,19445
1001707,1,P00304442,M,51-55,1,12080
1001726,1,P00182342,M,26-35,1,4108
1001272,1,P00112642,M,18-25,0,15689
1000328,1,P00145642,M,36-45,0,11385
1001778,2,P00198142,M,18-25,0,12846
1000130,1,P00057942,M,36-45,1,19525
1001354,1,P00105342,F,26-35,0,7840
1001727,1,P00334042,M,36-45,1,15600
1000198,1,P00177542,M,26-35,1,15534
1000985,1,P00127842,M,26-35,0,15464
1001383,1,P00339342,F,26-35,0,11382
1001017,2,P00223842,M,36-45,0,12776
1000533,1,P00253142,M,26-35,0,4441
1000102,1,P00334242,M,36-45,0,3829
1000170,1,P00006942,M,26-35,1,11616
1001290,1,P00267542,M,36-45,0,15866
1000604,1,P00227642,M,46-50,1,15702
1000419,3,P00294442,M,18-25,0,13640
1000352,1,P00047242,M,18-25,0,8288
1000429,1,P00334242,M,18-25,0,19269
1001609,2,P00116842,F,36-45,0,12987
1001457,1,P00147942,M,26-35,1,19612
1001181,1,P00142942,M,36-45,1,12026
1000337,1,P00154542,M,18-25,0,11703
1001329,3,P00350942,M,18-25,0,10731
1000173,1,P0097242,M,26-35,1,15160
1001230,1,P00110942,M,26-35,0,19665
1001538,1,P00001042,M,26-35,0,15397
1000854,1,P00173342,F,26-35,0,12039
1001686,1,P00046742,M,36-45,0,11800
1001645,2,P00195542,F,18-25,1,16123
1000245,1,P00289242,M,36-45,0,12042
1001635,1,P00118442,M,26-35,0,19065
1000179,1,P00244242,M,26-35,0,4237
1000426,1,P00127342,M,18-25,1,8046
1000177,1,P00114942,M,51-55,1,11877
1000242,1,P00267342,F,18-25,0,8223
1001285,1,P00155442,M,36-45,1,15196
1000678,1,P00145042,M,26-35,1,15175
1001723,1,P00073842,M,36-45,1,18961
1000911,1,P00037142,M,51-55,1,15909
1001710,2,P00144042,M,18-25,0,15949
1000566,1,P00117042,M,26-35,0,15584
1001694,1,P00359742,M,26-35,1,7696
1001203,1,P00322142,F,26-35,0,12019
1000620,1,P00361942,M,18-25,0,19217
1000563,1,P00155442,M,26-35,0,7665
1001104,1,P00114342,M,36-45,0,19697
1000148,1,P00075342,M,51-55,1,15440
1000749,1,P00233942,M,36-45,0,15849
1001087,2,P00116842,M,26-35,0,16341
1001697,1,P00130742,F,18-25,0,15618
1000571,1,P00016742,M,51-55,1,19605
1001632,1,P00182142,M,26-35,0,4496
1000134,1,P00142142,M,26-35,1,11820
1001267,1,P00359242,M,26-35,0,15342
1001101,1,P00221842,M,36-45,0,7747
1000715,1,P0097242,M,18-25,0,19107
1000241,1,P00000642,M,36-45,1,8215
1001149,1,P00105142,M,26-35,1,15208
1000333,2,P00223842,M,36-45,1,10056
1000695,1,P00145042,F,18-25,0,11428
1001120,2,P0094742,M,18-25,1,9701
1000714,3,P00350942,M,18-25,0,10851
1001599,1,P00320142,M,26-35,0,11510
1000824,1,P00201442,M,36-45,1,15247
1000058,1,P00221842,M,26-35,0,11967
1001483,1,P00222942,M,18-25,0,3938
1001354,1,P00001042,F,26-35,0,15160
1001427,3,P00058242,M,26-35,0,13541
1000889,2,P00322942,M,46-50,0,9986
1001051,2,P00225842,F,26-35,1,3584
1000588,1,P00117342,F,26-35,0,19534
1000352,1,P00288942,M,18-25,0,15561
1000061,1,P00338442,M,26-35,0,11412
1001470,1,P00338442,M,18-25,1,15877
1001472,2,P00182642,M,26-35,0,12853
1001181,1,P00305142,M,36-45,1,12093
1000851,1,P00146042,M,18-25,0,11512
1001129,1,P00121342,M,36-45,0,19354
1000166,1,P00120042,M,18-25,1,15914
1001464,1,P00286742,M,36-45,1,15771
1000245,1,P00154042,M,36-45,0,8158
1000392,1,P00351342,M,18-25,0,12078
1000639,1,P00304542,M,46-50,1,15876
1001484,3,P00216342,M,26-35,0,8090
1000477,1,P00054542,M,36-45,0,7628
1000120,1,P00110742,M,26-35,0,19655
1001418,1,P00261142,M,18-25,1,11792
1001726,1,P00234642,M,26-35,1,12032
1001422,3,P00119142,M,36-45,0,8318
1001072,1,P00242742,F,36-45,0,7792
1000604,1,P00208342,M,46-50,1,15353
1001628,1,P00057942,M,18-25,0,15188
1000185,1,P00127442,M,46-50,0,11882
1001004,1,P00322142,M,26-35,0,15255
1001697,1,P00120042,F,18-25,0,19590
1000692,1,P00111142,F,26-35,1,15308
1000166,1,P00351342,M,18-25,1,11770
1001666,1,P00035942,M,26-35,0,11720
1000135,3,P00289942,M,18-25,1,13510
1000681,3,P00004842,M,36-45,1,7942
1000664,1,P00105342,M,36-45,1,4001
1000245,1,P00161242,M,36-45,0,7935
1000331,1,P00155142,M,26-35,0,4356
1000905,1,P00073842,F,46-50,0,12044
1001793,1,P00112142,M,26-35,0,19347
1000690,1,P00120042,M,26-35,0,19263
1000424,1,P00278242,M,26-35,0,15830
1000306,2,P00227842,M,18-25,0,13241
1001113,2,P00116342,M,18-25,0,15982
1000377,1,P00046142,M,26-35,0,15654
1000802,1,P00010742,M,26-35,0,19287
1001552,3,P00000142,M,46-50,1,10566
1001675,1,P00020342,F,26-35,1,8315
1000506,3,P00216342,M,26-35,0,11076
1000012,1,P00304242,M,26-35,0,15246
1000237,1,P00351142,M,26-35,1,15707
1000402,1,P00349942,M,26-35,1,15569
1000264,1,P00222042,M,36-45,1,8291
1000999,1,P00034042,M,26-35,0,12050
1000929,2,P00227842,M,26-35,0,13181
1001624,1,P00157642,M,26-35,1,7623
1001658,1,P00255942,F,36-45,0,15773
1000311,1,P00112142,M,18-25,1,19170
1001616,1,P00318742,M,26-35,1,7842
1001483,1,P00244042,M,18-25,0,4176
1000230,1,P00270942,M,46-50,0,19521
1001004,2,P00227942,M,26-35,0,6722
1001053,1,P00274142,M,36-45,1,19689
1000352,3,P00194342,M,18-25,0,10940
1001710,1,P00025442,M,18-25,0,15683
1000972,1,P00073842,M,46-50,0,11666
1000757,1,P00113142,M,26-35,0,11414
1001500,1,P00267542,M,26-35,0,11656
1000971,1,P00016542,M,26-35,1,11848
1001426,1,P00244142,M,18-25,0,7593
1000808,1,P00015842,M,26-35,1,15295
1001442,1,P00125942,M,18-25,0,11533
1000026,1,P00169742,M,26-35,1,19120
1001004,2,P00187442,M,26-35,0,9665
1000352,1,P00093542,M,18-25,0,19649
1001733,1,P00329542,M,18-25,1,15548
1001448,1,P00289242,F,26-35,0,15704
1000735,1,P00346342,M,26-35,0,11659
1001390,1,P00274042,M,36-45,1,19283
1000109,1,P00243942,M,46-50,1,15308
1000777,1,P00145042,M,18-25,0,12022
1000973,1,P00112142,F,26-35,1,15283
1001010,1,P00201642,M,26-35,0,4268
1000169,1,P00278242,M,26-35,0,11487
1001032,3,P00216342,M,51-55,1,13450
1000802,1,P00192542,M,26-35,0,11662
1001699,1,P00112542,F,26-35,0,19164
1001266,1,P00303442,M,26-35,1,11954
1001418,1,P00229742,M,18-25,1,11484
1001101,3,P00195742,M,36-45,0,10925
1000846,1,P00248942,M,26-35,1,7963
1001696,1,P00146042,M,36-45,0,11590
1000072,1,P00121342,F,46-50,1,19475
1000284,1,P00127842,M,26-35,1,15280
1000990,1,P00034042,M,18-25,0,15467
1001449,2,P00116842,M,36-45,1,9808
1001695,2,P00186642,M,26-35,1,6564
1000999,1,P00129342,M,26-35,0,3994
1000256,1,P00187842,M,46-50,0,11695
1000756,1,P00237542,M,36-45,0,4497
1000015,1,P00208742,M,26-35,0,7971
1000547,2,P00057742,M,36-45,0,16163
1000876,1,P00019342,M,26-35,0,15693
1001177,3,P00289942,F,26-35,1,10948
1000765,1,P00266642,M,26-35,0,12119
1001328,1,P00228442,M,36-45,0,11406
1000695,1,P00120042,F,18-25,0,15209
1000697,1,P00110942,F,51-55,1,19090
1000808,1,P00119642,M,26-35,1,15356
1001733,2,P00171542,M,18-25,1,6492
1000569,1,P00047242,F,18-25,1,7664
1001422,1,P00237542,M,36-45,0,11495
1001748,1,P00113142,M,51-55,1,11912
1001030,1,P00297842,M,26-35,1,15750
1001449,1,P00207142,M,36-45,1,4060
1001058,1,P00128942,M,26-35,0,19113
1001457,1,P00303342,M,26-35,1,7970
1001030,1,P00351342,M,26-35,1,8042
1000352,1,P00110742,M,18-25,0,19590
1000563,2,P00317142,M,26-35,0,6488
1000548,1,P00105342,F,36-45,1,11803
1001767,1,P00110842,M,26-35,0,15699
1001694,2,P00266542,M,26-35,1,16139
1000053,1,P0097242,M,26-35,0,19301
1001369,1,P00046742,M,26-35,1,11720
1000220,3,P00289942,M,26-35,0,13642
1000718,1,P00034442,M,18-25,0,8171
1000408,3,P00070942,M,26-35,0,13266
1001680,1,P00057642,M,26-35,1,19229
1001794,1,P00046142,M,26-35,0,7685
1000103,1,P00334242,M,46-50,1,19681
1000429,1,P00242742,M,18-25,0,15607
1000791,1,P00062842,M,36-45,0,19562
1000029,1,P00339542,M,36-45,0,11601
1000438,1,P00110842,M,18-25,0,19648
1000504,1,P00105342,M,26-35,0,15801
1000678,2,P00118342,M,26-35,1,16058
1001181,1,P00066542,M,36-45,1,8009
1001502,1,P00140742,M,18-25,0,15207
1000566,1,P00015542,M,26-35,0,7913
1001733,1,P00000642,M,18-25,1,19356
1000963,1,P00233442,M,26-35,1,15725
1001284,1,P00267542,M,46-50,1,11958
1000284,1,P00127742,M,26-35,1,15221
1000612,1,P00062842,M,51-55,0,15306
1000476,1,P00053442,M,36-45,0,15171
1001532,1,P00114342,M,18-25,0,15296
1001335,2,P00100442,M,36-45,0,13213
1000894,1,P00046742,M,18-25,0,15544
1000651,1,P00293842,M,36-45,0,15413
1000200,3,P00350942,F,18-25,0,10769
1000550,1,P00165442,M,46-50,1,15847
1000308,1,P00182142,M,26-35,1,15697
1000303,1,P00147742,M,26-35,1,19172
1000271,3,P00172842,M,18-25,0,8184
1000793,1,P00145042,F,36-45,0,11899
1000368,1,P00130742,M,26-35,0,15204
1000744,1,P00025442,M,26-35,0,19020
1000568,1,P00130742,F,51-55,1,19514
1001795,1,P00114942,M,18-25,0,19088
1001609,1,P00286742,F,36-45,0,11426
1001221,1,P00242742,M,18-25,0,19566
1000678,1,P00244142,M,26-35,1,7673
1001317,2,P00359042,M,46-50,1,9906
1000770,1,P00233142,M,18-25,1,7921
1000571,1,P00142142,M,51-55,1,15783
1001075,2,P00117142,F,26-35,1,12780
1000281,3,P00058242,F,36-45,0,8414
1001283,3,P00074142,F,18-25,0,8306
1001058,1,P00346142,M,26-35,0,11521
1001155,1,P00016542,M,26-35,0,12053
1000783,2,P00350442,M,26-35,0,10110
1001266,1,P00057942,M,26-35,1,15382
1001764,1,P0097242,M,18-25,0,19655
1000222,3,P00350942,M,26-35,0,13479
1000577,1,P00352142,M,36-45,0,15592
1001328,1,P00110942,M,36-45,0,19390
1000192,1,P00016342,M,18-25,0,3812
1001448,1,P00048942,F,26-35,0,3957
1001377,1,P00320142,M,36-45,1,7895
1000531,2,P00178842,F,18-25,0,9584
1001181,1,P00233642,M,36-45,1,7641
1001246,1,P00160042,M,18-25,0,15878
1001487,1,P00334242,M,36-45,1,19343
1000431,1,P00016842,M,18-25,0,8127
1000157,2,P00111542,M,36-45,0,12920
1000208,1,P00110742,M,36-45,1,15202
1001328,1,P00346242,M,36-45,0,11912
1001545,1,P00304342,M,26-35,0,15718
1000024,1,P00080342,F,26-35,1,19564
1000053,3,P0096542,M,26-35,0,13697
1001613,1,P00182742,M,18-25,0,15319
1000808,1,P00059742,M,26-35,1,8184
1001246,3,P00299442,M,18-25,0,8136
1000715,1,P00117042,M,18-25,0,19476
1000026,1,P00304542,M,26-35,1,4519
1000481,1,P00114942,M,46-50,0,19112
1001276,1,P00359242,M,36-45,0,19610
1000984,3,P00216342,M,51-55,1,8015
1001694,1,P00015842,M,26-35,1,11463
1001767,1,P00346342,M,26-35,0,8291
1001451,2,P00190842,M,36-45,0,13296
1001472,3,P0095842,M,26-35,0,10710
1001317,1,P00244242,M,46-50,1,11802
1000168,3,P00035542,F,51-55,1,8308
1000678,2,P00227842,M,26-35,1,12853
1000735,1,P00329542,M,26-35,0,15294
1000761,1,P00237542,M,18-25,0,19164
1000685,1,P00155442,M,26-35,1,7805
1000509,3,P00190042,M,26-35,1,8285
1000284,1,P00355142,M,26-35,1,15382
1000438,2,P00266542,M,18-25,0,16362
1000757,1,P00201442,M,26-35,0,15263
1000651,1,P00006942,M,36-45,0,15844
1000984,1,P00270942,M,51-55,1,15636
1000509,1,P00352642,M,26-35,1,8131
1000889,1,P00144642,M,46-50,0,11977
1000157,2,P00266542,M,36-45,0,16092
1001202,1,P00146042,M,36-45,0,4543
1001321,1,P00329542,F,26-35,1,7694
1001748,1,P00088042,M,51-55,1,15252
1001221,1,P00349942,M,18-25,0,19601
1000844,1,P00110842,M,26-35,1,11514
1000129,1,P00339342,M,26-35,0,12101
1001117,1,P00191442,M,18-25,0,11758
1001628,1,P00110842,M,18-25,0,15363
1001415,1,P00010942,M,46-50,0,15789
1000685,3,P00000142,M,26-35,1,8271
1000204,2,P00195542,M,26-35,1,10125
1000335,1,P00127542,M,36-45,1,4363
1001338,1,P00054242,M,26-35,1,19169
1001746,2,P00295942,M,26-35,1,16411
1000735,1,P00127542,M,26-35,0,15195
1000242,3,P00058242,F,18-25,0,2746
1001017,1,P00246142,M,36-45,0,19339
1001427,1,P00338542,M,26-35,0,15251
1000816,3,P00190042,M,46-50,0,10912
1000911,1,P00028042,M,51-55,1,12120
1001148,1,P00193542,M,36-45,1,15645
1000533,1,P00216142,M,26-35,0,12128
1001120,1,P00320942,M,18-25,1,3829
1001448,1,P00035942,F,26-35,0,15168
1000787,1,P00251942,M,18-25,0,11662
1000729,1,P00121342,M,36-45,0,11969
1001202,1,P00110942,M,36-45,0,18972
1001522,1,P00233542,M,36-45,1,15893
1001748,1,P00217442,M,51-55,1,15504
1000818,1,P00037142,M,18-25,0,15335
1000856,1,P00173742,F,46-50,0,19284
1000550,2,P00223742,M,46-50,1,6875
1001203,3,P00249642,F,26-35,0,7930
1000603,1,P00165642,F,26-35,1,15685
1000566,1,P00001042,M,26-35,0,8110
1001051,1,P00167942,F,26-35,1,7698
1001761,1,P00127442,M,36-45,0,15734
1000149,1,P00355142,M,26-35,1,7611
1001601,1,P00173342,M,26-35,0,15595
1000013,2,P00116842,M,46-50,1,12894
1000103,1,P00143342,M,46-50,1,11934
1001617,3,P00294442,M,26-35,0,3055
1001516,3,P00035542,F,26-35,0,13235
1001354,3,P00190042,F,26-35,0,7999
1001117,1,P00193542,M,18-25,0,15469
1000262,1,P00125942,F,26-35,0,15693
1000616,3,P00350942,M,26-35,0,10800
1001586,1,P00266642,M,46-50,1,18999
1000624,2,P00100442,M,26-35,0,16435
1001181,1,P00201342,M,36-45,1,11441
1000646,1,P00128042,M,36-45,0,15170
1001516,1,P00035942,F,26-35,0,7768
1000533,2,P00317142,M,26-35,0,3503
1000974,1,P00046142,M,36-45,0,15591
1001132,2,P00352842,M,18-25,1,16080
1001362,1,P00209742,M,36-45,0,11770
1000442,1,P00206442,M,26-35,0,15882
1001564,1,P00162042,M,51-55,1,11985
1001768,1,P00177442,M,46-50,1,11526
1001179,1,P00036842,M,51-55,1,12081
1000192,1,P00339542,M,18-25,0,15222
1001780,3,P00337642,M,36-45,0,8081
1000611,3,P00000142,M,36-45,0,10642
1000515,2,P00175242,M,26-35,1,16122
1001362,1,P00169742,M,36-45,0,15543
1001691,1,P00025442,F,26-35,1,19575
1000216,1,P00193542,M,46-50,0,7616
1001264,1,P00034442,M,26-35,0,11633
1001284,1,P00227642,M,46-50,1,15787
1000408,1,P00269942,M,26-35,0,19166
1000112,3,P00299442,M,26-35,1,13376
1001747,3,P00194342,M,26-35,1,2895
1001125,2,P00057742,F,18-25,0,16029
1000566,1,P00145642,M,26-35,0,7665
1001780,1,P00356542,M,36-45,0,11375
1001428,3,P00119142,F,46-50,1,13299
1001328,1,P00036842,M,36-45,0,11956
1000400,1,P00120042,F,18-25,1,15327
1001516,1,P00016742,F,26-35,0,15569
1000945,1,P00184942,M,46-50,0,15798
1000793,1,P00059642,F,36-45,0,15788
1001312,3,P00260642,M,26-35,1,13375
1001448,1,P00233742,F,26-35,0,15572
1000549,2,P0095542,M,26-35,0,16495
1000955,1,P00053542,F,51-55,1,8077
1000255,1,P00016842,M,36-45,1,11489
