SEQ,LABEL,SENSOR1,SENSOR2,SENSOR3,SENSOR4,SENSOR5,SENSOR6,SENSOR7,SENSOR8,SENSOR9,SENSOR10,SENSOR11,SENSOR12,SENSOR13,SENSOR14,SENSOR15,SENSOR16,SENSOR17,SENSOR18,SENSOR19,SENSOR20,SENSOR21,SENSOR22,SENSOR23,SENSOR24
5370,2,2.38113445,1.490837534,1.845179399,1.305598052,1.577598542,1.337617136,1.738383352,0.819423128,1.363375476,0.841010636,0.949380064,0.898488829,4.891654228,4.777150453,1.177760528,4.768953863,1.150548029,5.168672523,4.430743379,3.713859933,2.691621865,2.788156064,2.577663175,2.31040308
5371,2,2.510647593,1.550759101,1.666038297,1.318626301,1.087409178,1.150322438,1.067367807,0.934222944,1.719007963,0.612617812,0.728898317,0.709657667,5.285538196,4.905955281,0.866122709,0.960961975,0.856330182,5.140594021,4.423945779,5.031968057,2.864013503,2.812535899,2.636540704,2.332120335
5372,2,2.404065097,1.726207485,2.281345015,1.369166626,1.203675099,1.111148852,1.411704348,0.981039191,1.606764065,0.659175282,1.116119095,0.958912985,5.092327612,4.769425501,0.711578116,0.83911743,0.903921396,5.168079239,4.401624609,4.933812836,2.804189774,2.923125637,2.599126079,2.747432138
5373,2,2.369081765,1.985280398,1.520675492,1.20279612,1.320510806,1.224843493,1.305050585,0.843414716,1.688269146,0.946549052,0.948587467,0.702373563,5.082744846,5.342185273,1.035281946,0.821202995,0.976593986,5.221264541,3.862434796,5.068011742,2.350976153,2.459456516,2.749108079,2.812165361
5374,2,2.658130785,1.578076592,1.949010659,1.528336211,1.687782401,0.88524023,1.358226937,1.013615502,1.339002831,0.573298469,1.194343578,1.115190555,4.996046011,5.122723087,0.92432314,1.017787231,0.856558606,4.777003644,4.402559113,4.844444876,2.90606436,2.727168544,2.811471735,2.396225091
5375,2,2.588065427,1.805603348,1.915589319,1.247840864,1.041097439,1.228882458,1.402884335,1.026890862,1.627322595,0.674902358,0.707027591,0.814676296,5.071223095,5.055569097,0.824693122,1.02243068,1.221407732,5.200571105,4.384982018,3.553510192,2.620275376,2.617422062,2.382668153,2.806003814
5376,2,22.38264236,1.680061029,1.291437654,1.232141019,1.185080168,1.233990841,1.477032706,1.325597979,1.492914949,0.657692742,0.808915862,0.8085608,5.280977614,5.205801579,1.173804181,0.960036575,0.909843952,1.276980363,4.443093029,4.06647679,2.755884873,2.462530234,2.465936799,2.499346948
5377,2,2.521173525,1.777307996,1.849133699,1.404228558,1.416195408,1.351116496,1.131547973,1.152661772,1.765488068,0.62518026,0.665054143,0.665659426,4.887290936,5.171178198,1.097784793,0.704003149,0.856312563,1.044099172,4.653233883,3.635522182,2.462638286,2.487858543,2.636693208,2.778815727
5378,2,2.588991287,1.931543032,1.867336644,1.343331144,1.173540309,1.297963722,1.265648982,0.79362937,1.807340883,0.380681385,0.627261579,0.786535627,4.878252175,4.716267323,0.909542523,0.77925641,2.114566505,1.226396985,4.600601737,3.662939124,3.779399613,2.707364827,2.740413128,2.462358862
5379,2,2.579251757,2.574371272,1.344364795,1.110376513,1.346094742,1.390893798,1.634248157,1.377207839,1.706594218,0.908887523,0.507057668,1.267784663,4.801446167,4.878181686,1.029339326,0.63617344,1.493877883,0.803761978,4.177854721,4.394028958,3.595713392,2.717746707,2.700641526,2.561843102
5380,2,2.40126465,1.856521869,1.762969721,1.486577093,1.246104274,1.309406093,1.160581481,1.691190686,1.634938423,1.08211685,0.520243276,0.638105772,0.759381264,5.345345261,1.244521881,1.276549401,0.756899138,0.81008543,5.145373182,3.625676222,3.646363391,23.18589702,2.566587002,2.951363702
5381,2,2.432930592,2.015077764,1.580550157,1.633140601,1.379821685,1.252704593,1.243101957,1.365856193,1.313650314,1.152369345,0.997110187,1.236433125,0.78641103,4.935921744,1.088286566,1.055499075,0.758892152,0.602804627,5.005707478,4.904616285,3.435739283,2.88458884,2.52624145,2.694282792
5382,2,2.448306749,1.740691446,1.767908178,1.245679646,1.392947195,1.490231133,1.25566238,1.181404412,1.130672173,1.139138769,0.910312686,1.019624649,0.765412434,5.059076741,0.792408733,1.072549838,1.017675892,0.848214536,5.246313837,4.052881629,3.480767779,5.101821809,2.300205661,2.627905327
5383,2,2.270053603,1.728464906,2.147523754,1.568480932,0.966793823,1.355209304,1.414047979,1.592306972,1.32132803,1.917011303,0.807866172,0.450632084,0.741673542,0.679659101,0.941438612,3.628235636,1.093865677,1.023306867,4.927749353,3.805537983,3.78281514,5.007662752,2.640078756,2.712740915
5384,2,2.161949354,1.698199248,1.801859072,1.712767363,1.438006342,1.235206557,1.306496033,1.454965233,1.653858879,1.467430717,0.961327589,1.106672525,0.847514038,0.567062012,0.988847838,1.1911255,1.168321751,0.499529115,5.082815576,4.253638921,3.346618106,2.786704671,2.892967025,2.660282169
5385,2,2.459408741,1.766779844,1.183675003,1.656163592,0.846181604,1.494867098,1.193257407,1.502466367,1.434242685,1.387420445,0.639644951,0.596613829,0.827743833,0.782818669,1.25158359,0.804947491,1.054735205,0.88677987,5.173083085,4.585064864,3.45991891,4.787079895,2.334283756,2.680025883
5386,2,2.538482541,2.493432519,2.154347793,1.829094234,1.22728047,1.329330731,1.200639682,1.492046737,1.563278859,1.612881055,0.360056955,1.013425288,0.955402929,0.434504324,0.845260698,0.925159764,4.593103061,0.978951936,2.199159571,4.580302425,3.761957703,5.301620941,2.426003301,2.876054105
5387,2,2.782880407,2.370852405,1.945305832,1.618089318,1.520689487,1.283545834,1.453133299,1.067088017,1.661168566,1.972597243,0.898252667,0.975502962,1.100722672,1.108513079,5.218782436,1.095394485,0.915028915,0.42897792,0.823396577,5.396029691,3.676327727,3.916170896,2.637209082,2.962555276
5388,2,2.761977414,2.829322498,2.867852967,1.748642572,1.524812352,1.303651556,1.41523549,1.219382622,1.437871585,0.996457261,0.884632352,0.95028694,0.687475497,4.917403865,1.04111472,0.581464271,1.287950715,0.676958553,0.776338499,4.947633356,3.570769341,3.726873742,4.76633867,2.49969689
5389,2,2.457977964,2.700587789,2.605981901,0.778652208,1.221230918,1.254435908,1.017839896,0.7873132,1.347126381,1.197263616,1.019280051,0.390115464,0.883760627,4.773457956,0.72527875,1.212393517,0.819935756,0.962811144,0.846983092,4.945832652,3.662438023,3.421425673,2.670804777,2.41977018
5390,2,2.712620944,2.832823621,1.791794829,1.422075562,2.208776367,1.211008765,1.093481843,1.016475497,1.943556789,0.886815163,0.811954814,0.754906032,0.777036948,0.66581721,0.63636918,0.931167277,0.566893128,1.058010894,0.580216354,5.446952263,3.445659796,3.687659506,2.683581398,2.660419133
5391,2,2.234964463,2.592021257,2.650514122,1.532634412,1.996292736,1.287594718,1.487255297,1.118490217,1.634423795,1.004948116,3.599405664,1.097708562,0.786752803,0.653825383,1.225886741,1.482816167,0.852476127,1.032224287,0.44089833,4.723222748,3.640442114,3.632182561,5.127344342,5.097206169
5392,2,2.78489179,2.639798976,1.972786304,1.73254308,4.669780634,1.229618366,0.986587091,1.411879657,1.968738854,1.809226824,0.970991973,0.64903509,1.073735203,0.841334497,0.942674131,0.676779582,0.881114195,0.747054763,21.58598324,4.72141567,4.311006618,4.066438578,4.702900622,5.208718426
5393,2,2.634426035,3.023136256,2.41649727,1.530963645,1.830572118,1.019971641,1.077339716,1.547512407,1.537750009,1.627156168,1.575384381,1.095688073,0.708250858,0.660234831,4.886606828,1.037046415,0.886197006,0.727170253,0.94639371,4.916025427,4.267533352,3.578850571,3.501809951,2.825637944
5394,2,2.483306371,2.494938251,2.562925236,1.065266874,1.37702979,1.681535988,1.21894967,1.283928957,1.974897231,1.851959805,0.677250654,0.60442221,0.664435484,0.752567573,4.882318056,0.821735366,0.956269637,0.660735581,0.808714393,4.696619915,4.388178828,3.700081332,4.023569043,2.75049205
5395,2,2.992685933,2.857487468,2.15566293,1.483066757,2.080706864,1.476046515,1.224339171,1.494527465,1.996149705,1.251031584,1.608064816,0.794400086,0.980903406,0.488478796,0.50309066,0.811461212,0.600444735,0.719600636,1.01059845,0.951601419,4.264937739,3.611601232,3.735664981,2.632156276
5396,2,2.735653569,2.689464599,2.422905902,2.377193284,1.883256522,1.235835644,20.93543959,1.571700712,1.260157534,1.668533986,1.51257505,0.655511714,0.937044955,0.602022331,4.795338569,5.037065554,1.483987531,1.116733136,0.771739235,0.962225456,4.302962436,3.862876653,3.679037677,2.555510502
5397,2,2.783777026,2.810579083,2.15467069,2.309366218,1.720401211,1.050943582,1.183405959,1.383006345,2.035838379,1.539504306,1.923054572,1.229902798,0.823953314,0.73421854,0.942091585,0.899100964,1.144160675,0.954784913,1.049427939,0.739802086,4.098644225,3.53348037,3.600470915,5.312337863
5398,2,2.726990861,2.984423356,2.521365781,1.71404772,2.033547906,1.177859331,1.217627465,1.091471623,1.589111973,1.459482152,1.190087698,0.859173715,0.676988568,0.655672117,0.647393677,0.865590031,1.15741117,0.985041531,4.977023279,1.085351643,5.103454849,3.281230959,3.53941193,5.009082878
5399,2,2.738933787,2.684380621,2.385586076,1.775113812,1.478524317,1.752082283,1.225413138,1.0262967,1.556054608,1.622999551,1.210379167,0.81134036,1.012203465,0.905763223,0.58897669,0.92597891,0.537026727,0.616248424,0.746366556,1.09322897,5.171438664,4.817959299,3.449413706,5.14822097
5400,2,2.278432317,2.782597741,1.989538759,1.987157789,1.956440198,1.156383173,1.112143338,1.546480358,1.316157046,1.612785624,1.244247312,1.047396932,0.525186901,0.665045175,0.667056752,0.93716425,1.109359359,0.73115333,0.958494337,0.813303971,0.956242517,4.707939486,3.465236799,4.851767456
5401,2,2.745943299,2.927201967,2.742337574,2.451213746,1.628355084,1.48129487,1.113538619,1.062977715,1.300666521,1.8159783,1.080878392,0.826708093,1.142298743,0.81315422,1.133714838,1.046501742,1.118340559,0.998683842,0.708095406,0.507494049,5.203637194,4.412745048,3.729297172,4.022146219
5402,2,2.239196006,2.604395672,2.658060218,2.381240461,1.836290087,1.203347776,1.113227126,0.979409069,1.060783933,1.41534863,1.366898204,0.801566726,0.854660425,0.862972673,1.128444303,1.173684568,0.61132397,0.822301681,0.764433172,0.827456165,4.959682827,4.323238756,3.936810174,3.917873727
5403,2,3.078965852,2.650848195,2.511309865,2.418039091,1.452356987,1.588654717,0.871075351,1.197831219,1.787571846,1.42179788,1.617435559,0.801804174,0.693559364,1.100845056,0.925839584,0.912145992,0.915259459,0.255142023,1.224324332,1.150176237,4.825635244,4.713875936,3.577860677,3.935783166
5404,2,2.218967038,2.449464336,2.565161254,2.387525765,2.599754519,1.690037944,1.33276291,0.862062169,1.785062424,1.289337316,1.410200247,0.711461784,0.968478227,0.724564063,1.022630987,1.052781013,5.103061086,0.889031605,0.842897425,0.895100201,5.309565967,4.170763907,3.634702638,3.607830017
5405,2,2.967473532,2.740127074,2.516520412,2.512816959,2.120143744,1.765943777,1.505922582,1.248848316,1.423676513,1.430385296,1.692057249,0.959296047,0.695415277,0.727592608,1.009110058,5.172931637,1.165405839,0.737120258,1.332985424,4.98591472,0.778495379,4.485368848,3.413383607,3.754188749
5406,2,4.802647264,2.271545635,2.626540672,2.427415974,2.418443499,1.724895828,1.896609619,1.645286716,0.894859419,1.366962902,1.626021709,1.74511088,0.523539458,0.447919452,0.852000604,0.546210073,0.786905032,0.857156232,0.729300152,5.139316713,0.871629006,5.02836944,4.87639075,3.521751844
5407,2,2.607867134,2.38803975,2.530938871,2.562365019,1.997019779,1.873634735,1.324410371,1.376127469,0.789991551,1.611457276,1.711160515,1.248882081,0.467864704,1.082518739,0.715375121,4.968662265,0.763168129,0.807412779,1.142469107,0.987185672,0.539579651,5.003413701,4.666275781,3.3532838
5408,2,4.883911436,2.399935478,2.663782436,2.600205837,1.816748773,1.68867189,1.380485951,1.353595749,1.286495369,1.343021864,1.898157092,1.250159863,0.89908865,1.035635372,1.017477559,0.563609371,0.930940506,0.767679954,0.922630014,1.045579419,0.75943283,5.023616234,4.17141459,3.647287143
5409,2,3.661746753,2.607642039,2.846467447,2.444227356,1.707382593,1.435253575,1.800013565,1.333049818,1.22764517,1.256394661,1.629909931,1.25025066,0.929716636,0.514556601,0.939876166,0.613277579,0.822565198,0.847977485,0.904157424,0.615265215,0.453885626,5.046193992,4.472283339,3.419773131
5410,2,3.656808579,2.434145708,2.613752256,2.50738607,2.123204659,1.612597634,1.507130262,1.167979342,1.289847718,1.188469191,1.593801281,1.114410583,0.928316292,1.297354279,0.85453775,0.827776689,1.167955181,0.898869357,0.91111879,0.965077728,0.621283312,4.893160059,4.09741311,3.748499344
5411,2,3.463117507,2.424706246,2.6405066,2.684516865,1.654383072,1.902668461,1.928191923,1.224468885,1.250220306,1.209463493,1.336177987,1.041063794,0.876808836,0.866643254,0.742325342,0.871306868,0.763850116,1.144411051,0.88070965,1.003206675,0.442285148,5.169105887,4.476217126,3.530771447
5412,2,3.46725741,4.885019137,2.097635774,2.475385227,2.272056069,1.686040152,1.676817843,1.148145529,1.315492321,1.384029778,1.444770834,1.280910298,1.238126347,1.083447094,0.631041482,0.942609158,4.880017472,0.48601537,0.966682511,0.968492614,0.761413665,0.310787259,4.192062816,3.311037716
5413,2,3.775647951,5.518829873,2.516986864,2.761781909,2.188620502,1.473631128,2.156866288,1.358136488,1.342197224,1.574338772,1.218153989,1.4604473,2.460521762,0.78579119,0.878465931,0.734162918,0.823297968,0.775788206,0.932238569,0.586823894,0.648797976,0.869641039,4.805423445,4.005313946
5414,2,3.50651558,5.039615859,2.657897944,2.385248781,2.469351964,1.739017967,1.437773423,1.554388393,1.397246142,1.263602453,1.278258952,1.687566972,1.055116526,0.687355861,1.128681139,0.739081761,0.832109135,1.150763329,1.097466763,0.687929387,0.436024449,0.651352387,5.08279759,3.845586216
5415,2,3.621643218,4.901434213,2.680561475,2.536161871,2.560397987,2.547109086,1.770681646,1.170785261,1.67825291,1.470013751,1.16631934,1.532361721,1.908852599,1.135521317,0.966817681,0.917045787,0.775978073,0.485996638,0.817072941,0.793593891,0.766139759,0.836219934,5.061816701,4.013127207
5416,2,3.887248541,4.97601396,2.53354578,2.819358627,2.743266918,1.462769278,1.907281155,1.636126229,1.228859359,1.398096682,1.477029183,1.621965221,1.572234722,0.851993043,0.763384283,1.243089394,0.7118845,0.820351461,1.01834314,0.865841018,0.696192162,0.921345705,5.023604879,4.827856735
5417,2,3.608962178,4.961482856,2.862927846,2.758561203,2.717404387,2.576879875,2.268738935,1.46697709,1.337505149,0.982793991,1.615143737,1.588965333,1.178461962,1.164564844,0.778830506,1.0051919,1.015429688,1.287433264,0.877836193,1.331026775,0.467151984,0.641162777,0.654598221,4.723256209
5418,2,3.575377126,5.02955743,2.888828397,2.731091448,2.484285292,1.828740339,1.769404074,1.231759798,1.371327968,1.113906354,0.945919576,1.674729973,1.375354314,5.177402726,0.882466305,0.950048605,0.690150975,0.988151463,0.493007871,0.962078231,0.884383614,1.103284587,0.674218024,4.243706937
5419,2,3.500147944,3.650326134,5.377792278,2.643136145,2.626701123,2.525507767,1.782269342,1.626796956,1.627018208,1.235292405,1.814430118,1.554651285,0.911406664,1.51137817,1.260119359,0.445288531,0.627600587,1.182560857,0.687111167,0.749904363,0.9606155,0.657364163,0.923633993,5.077500787
5420,2,3.298358674,4.866152594,5.320052328,2.545119158,2.801751962,2.586392677,1.902974051,1.395998304,0.986060647,1.064240915,1.039515342,1.274674525,0.812780185,1.810532604,0.412453078,1.205429368,1.005224431,0.669489203,0.755361848,1.01713635,0.972085184,0.62298654,0.840906579,4.642030866
5421,2,3.957929567,3.572219701,4.77606708,2.550597226,2.485015787,2.53675603,2.43563915,1.818666588,1.156979045,1.416589072,1.531373027,1.506384618,1.613099848,1.449743036,0.655676414,0.755981416,0.725522166,0.936392747,0.66056146,0.865858005,4.644895474,5.228273962,1.091696161,4.825245716
5422,2,3.569387067,3.486857587,4.910397413,2.706211843,2.553447698,1.85449606,2.331448973,2.004373081,1.390712767,1.408344059,1.232761518,1.634879773,1.170271728,1.633802414,0.927456313,0.937935523,0.510754762,0.956950592,5.194367706,0.998999653,0.576730593,4.801505805,1.364924805,5.466730275
5423,2,3.785095805,3.782891094,5.100460357,2.665601394,2.580570247,2.434159009,2.306193301,1.972903159,1.550234048,1.344197465,1.298386789,1.972806204,1.633273995,1.90212949,1.31868972,0.775628082,0.803509712,0.348885662,0.483328542,0.880621684,1.060648614,4.911467204,0.582426664,5.19329751
5424,2,5.010118346,3.591366684,5.172839982,3.028402493,2.798063557,2.448922903,1.977711644,1.938022139,4.953890801,1.378892348,1.232253081,1.588994287,1.607316132,1.553729601,0.705041611,0.842510258,1.110926536,0.565492469,0.949052636,0.659208327,1.274946682,4.970070101,0.680776442,4.997601514
5425,2,3.699269051,3.34783249,5.007521238,2.833234974,2.253085561,2.620605277,1.976398933,1.721529348,4.749979588,1.515345555,1.266269506,1.192478176,1.331347495,1.716916662,0.962086651,0.714866073,0.915518777,0.824024539,0.691695191,0.715192578,0.59642606,5.362781907,0.43871691,4.754840172
5426,0,4.319311738,3.691789676,4.941748506,4.629245954,2.831595165,2.577803584,2.837105111,1.915947889,1.614822313,1.354524566,1.352960202,1.189174548,1.288463455,1.034050348,0.771305322,0.699258457,0.57781187,0.981561352,1.086813456,1.276824,0.802054355,4.671600938,0.844457126,1.726228929
5427,0,4.510574683,3.693463238,4.985638879,4.924205876,3.02497297,2.813671626,2.56174177,1.630450778,4.802338691,0.981539161,1.34488396,1.55287099,1.75329171,1.386576726,1.013174305,0.758703921,0.56190773,0.768679179,0.91901042,1.05287749,0.64820907,5.011562833,0.754493823,5.186646576
5428,0,4.587837644,3.318961911,5.103490599,2.618170204,2.482906788,2.636686349,2.582767621,1.627652975,1.419922071,1.166736871,1.222046621,1.158774361,1.560023588,1.088427595,0.941067433,0.679071657,0.640345674,0.785192181,1.112805815,0.898655196,2.250090577,4.658314154,0.443472844,0.914223355
5429,0,4.136371468,3.866411075,3.59534806,2.602511058,2.312843048,2.848401474,2.630709639,1.338153227,1.31104238,1.477711596,1.387489302,1.375614494,1.684649663,1.150950578,3.837199517,0.76014098,0.930884725,0.618189969,0.807875568,0.725650237,1.009364387,4.947336605,2.003025987,0.556038508
5430,0,4.646015856,3.536469891,3.985429142,2.767244225,2.613071024,2.620969824,2.705138604,1.236687603,1.227756806,1.310119749,1.307677848,1.63108122,1.621982196,1.954975369,3.377637118,0.694275296,0.781444756,0.571474057,2.124598322,0.934369728,0.696878149,4.913500163,4.987652478,0.726354489
5431,0,4.363541964,4.000058692,3.49111283,3.171479544,3.112959769,2.693259189,2.650461794,1.378921252,1.758883815,1.608801128,22.455772,1.409359449,1.427160221,1.369010417,1.665745354,0.837322228,0.562559509,0.735005389,2.106714987,0.343543899,1.035208712,5.221801352,0.823620671,0.731609534
